orario,Cumulated NG,Cumulated DH Energy,DH Power,Boiler 1 Cumulated hours of functioning,Boiler 2 Cumulated hours of functioning,Boiler 3 Cumulated hours of functioning,Boiler 1 Supply Temperature,Boiler 2 Supply Temperature,Boiler 3 Supply Temperature,Boilers Supply Temperature,Boilers Return Temperature,District Supply Temperature,District Return Temperature,Cumulated water (m3),Volumetric Flowrate,NG Consumption [kW],Efficiency,Boiler 1 Minutes of Functioning,Boiler 2 Minutes of Functioning,Boiler 3 minutes of Functionings,BH
2023-05-01 05:00:00,4492432.0,82457400.0,0.0,23292.67,23211.67,0.0,67.07,63.42,25.14,65.72,36.73,37.75,37.705,8169073.9,84.64,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 05:30:00,4492464.0,82457696.0,2545.25,23292.67,23212.045,0.0,64.18,68.495,25.045,68.245,61.015,65.765,39.72,8169073.9,84.64,665.0844444444444,3.8269518920626573,0.0,22.5,0.0,22.5
2023-05-01 06:00:00,4492565.0,82459104.0,1627.775,23292.67,23212.41,0.0,57.43,78.835,25.0,76.37,62.45,76.09,48.125,8169073.9,49.895,2099.172777777778,0.7754360392797928,0.0,21.900000000096043,0.0,21.900000000096043
2023-05-01 06:30:00,4492592.0,82459504.0,0.0,23292.67,23212.41,0.0,70.285,79.58,24.86,73.85,53.305,53.235,54.345,8169073.9,14.25,561.165,0.0,0.0,0.0,0.0,0.0
2023-05-01 07:00:00,4492592.0,82459504.0,29.595,23292.67,23212.41,0.0,74.625,79.58,24.67,75.11,58.16,57.66,59.555,8169073.9,18.71,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-01 07:30:00,4492592.0,82459504.0,29.595,23292.67,23212.41,0.0,75.91,79.21,24.575000000000003,76.09,54.73,57.66,55.185,8169073.9,22.275,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-01 08:00:00,4492592.0,82459504.0,0.0,23292.67,23212.41,0.0,76.55,78.83,24.384999999999998,76.51,54.73,55.2,56.19,8169147.26,29.4,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 08:30:00,4492592.0,82459504.0,651.11,23292.67,23212.535,0.0,73.175,78.645,24.25,77.49000000000001,66.44999999999999,68.715,56.7,8169220.62,43.655,0.0,651110.0,0.0,7.5,0.0,7.5
2023-05-01 09:00:00,4492639.0,82460000.0,473.535,23292.67,23212.91,0.0,66.10499999999999,80.715,24.25,78.05000000000001,65.595,67.0,55.02,8169220.62,37.42,976.8427777777778,0.4847602152692675,0.0,22.5,0.0,22.5
2023-05-01 09:30:00,4492641.0,82460096.0,29.595,23292.67,23212.91,0.0,74.625,81.09,24.104999999999997,76.09,57.3,58.15,58.545,8169220.62,31.18,41.56777777777778,0.7119526140078425,0.0,0.0,0.0,0.0
2023-05-01 10:00:00,4492641.0,82460096.0,0.0,23292.67,23212.91,0.0,76.875,81.09,24.009999999999998,77.07,55.015,56.43,56.36,8169220.62,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 10:30:00,4492641.0,82460096.0,88.785,23292.67,23212.91,0.0,77.68,80.71,23.915,77.63,53.875,56.43,55.185,8169220.62,65.93,0.0,88785.0,0.0,0.0,0.0,0.0
2023-05-01 11:00:00,4492641.0,82460096.0,29.595,23292.67,23212.91,0.0,78.0,80.34,23.87,77.91,51.59,53.235,53.0,8169293.975,78.4,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-01 11:30:00,4492641.0,82460200.0,0.0,23292.67,23212.91,0.0,78.16,79.77,23.77,78.05,49.584999999999994,51.019999999999996,51.15,8169367.33,77.51,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 12:00:00,4492641.0,82460200.0,0.0,23292.67,23212.91,0.0,78.32,79.58,23.77,77.91,48.44499999999999,49.795,49.635,8169367.33,84.64,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 12:30:00,4492641.0,82460200.0,0.0,23292.67,23212.91,0.0,78.32,79.21,23.77,77.63,47.30500000000001,48.315,48.295,8169367.33,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 13:00:00,4492641.0,82460200.0,0.0,23292.67,23212.91,0.0,78.32,78.83,23.77,77.35,46.16,47.335,47.285,8169514.05,88.2,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 13:30:00,4492641.0,82460200.0,1420.605,23292.67,23213.035,0.0,76.555,76.01499999999999,23.77,75.38999999999999,52.16,58.64,45.435,8169514.05,94.44,0.0,1420605.0,0.0,7.5,0.0,7.5
2023-05-01 14:00:00,4492724.0,82461296.0,1213.435,23292.67,23213.4,0.0,67.075,79.02,23.87,76.37,61.589999999999996,63.8,49.47,8169514.05,51.675000000000004,1725.0627777777777,0.7034145726270733,0.0,21.900000000096043,0.0,21.900000000096043
2023-05-01 14:30:00,4492728.0,82461504.0,0.0,23292.67,23213.4,0.0,73.015,79.21,23.915,74.13,53.59,53.730000000000004,54.515,8169514.05,36.525000000000006,83.13555555555556,0.0,0.0,0.0,0.0,0.0
2023-05-01 15:00:00,4492728.0,82461504.0,59.19,23292.67,23213.4,0.0,75.59,78.83,23.96,75.39,52.73,53.724999999999994,53.84,8169587.41,56.125,0.0,59190.0,0.0,0.0,0.0,0.0
2023-05-01 15:30:00,4492728.0,82461504.0,0.0,23292.67,23213.4,0.0,76.22999999999999,78.645,24.009999999999998,75.81,52.16,53.480000000000004,53.335,8169660.77,64.145,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 16:00:00,4492728.0,82461504.0,0.0,23292.67,23213.4,0.0,76.875,78.27,24.06,76.09,50.16,51.76,51.655,8169660.77,79.29,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 16:30:00,4492728.0,82461504.0,0.0,23292.67,23213.4,0.0,77.04,78.08,24.15,76.23,49.584999999999994,50.775000000000006,50.644999999999996,8169660.77,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 17:00:00,4492728.0,82461504.0,1213.435,23292.67,23213.525,0.0,74.625,77.515,24.2,76.65,59.30499999999999,62.33,49.97,8169734.125,83.75,0.0,1213435.0,0.0,7.5,0.0,7.5
2023-05-01 17:30:00,4492802.0,82462400.0,769.495,23292.67,23213.9,0.0,65.95,79.205,24.34,76.78999999999999,64.16,65.275,52.155,8169807.48,37.42,1538.0077777777778,0.5003189910995306,0.0,22.5,0.0,22.5
2023-05-01 18:00:00,4492804.0,82462600.0,0.0,23292.67,23213.9,0.0,73.665,78.645,24.43,73.85,55.88,56.43,56.865,8169807.48,16.925,41.56777777777778,0.0,0.0,0.0,0.0,0.0
2023-05-01 18:30:00,4492804.0,82462600.0,0.0,23292.67,23213.9,0.0,75.91,78.27,24.53,74.97,56.44499999999999,58.394999999999996,56.864999999999995,8169807.48,22.275,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 19:00:00,4492804.0,82462600.0,0.0,23292.67,23213.9,0.0,76.55,77.89,24.62,75.39,54.16,54.709999999999994,55.35,8169807.48,41.870000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 19:30:00,4492804.0,82462600.0,0.0,23292.67,23213.9,0.0,77.04,77.515,24.72,75.67,54.16,55.2,55.015,8169807.48,52.565,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 20:00:00,4492804.0,82462600.0,1894.14,23292.67,23214.025,0.0,74.465,73.945,24.765,72.725,52.16,59.865,50.815,8169880.84,114.03500000000001,0.0,1894140.0,0.0,7.5,0.0,7.5
2023-05-01 20:30:00,4492888.0,82464000.0,2930.0,23292.67,23214.515,0.0,63.215,70.935,24.86,70.065,52.45,64.53999999999999,48.965,8169954.2,163.925,1745.8466666666666,1.6782678442926389,0.0,29.399999999877764,0.0,29.399999999877764
2023-05-01 21:00:00,4492977.0,82465400.0,88.785,23292.67,23214.64,0.0,63.86,75.64,24.91,69.64,49.59,51.515,50.815,8170027.5600000005,154.13,1849.766111111111,0.047997934154353605,0.0,7.5,0.0,7.5
2023-05-01 21:30:00,4492977.0,82465400.0,0.0,23292.67,23214.64,0.0,70.285,75.07,25.0,69.5,44.16,45.370000000000005,45.435,8170100.92,172.84,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 22:00:00,4492977.0,82465400.0,0.0,23292.67,23214.64,0.0,72.05,74.88499999999999,25.0,70.765,41.015,42.18,42.075,8170247.64,126.505,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 22:30:00,4492977.0,82465400.0,0.0,23292.67,23214.64,0.0,72.7,74.50999999999999,24.955,71.33,41.584999999999994,42.67,42.745,8170247.64,83.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 23:00:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,72.86,73.95,24.91,71.47,40.73,41.93,41.739999999999995,8170247.64,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01 23:30:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,72.86,73.38,24.86,71.33,39.875,41.19,41.065,8170320.994999999,83.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 00:00:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,72.7,73.005,24.81,71.19,39.59,40.7,40.730000000000004,8170394.35,81.96,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 00:30:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,72.54,72.44,24.72,70.91,39.02,39.965,40.06,8170394.35,84.64,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 01:00:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,72.375,71.88,24.62,70.48,38.44,39.72,39.55,8170394.35,83.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 01:30:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,72.05,71.31,24.53,70.34,38.155,39.23,39.22,8170541.07,81.96,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 02:00:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,71.72999999999999,70.75,24.43,70.06,37.87,38.73,38.88,8170541.07,83.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 02:30:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,71.09,70.0,24.295,69.78,37.584999999999994,38.73,38.54,8170541.07,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 03:00:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,70.45,69.245,24.2,69.64,37.3,38.24,38.21,8170614.43,84.64,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 03:30:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,69.96,68.87,24.06,69.22,37.015,37.995000000000005,38.04,8170687.79,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 04:00:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,69.47999999999999,68.12,23.915,69.08,36.73,37.75,37.705,8170687.79,81.96,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 04:30:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,68.84,67.74000000000001,23.82,68.66,36.44499999999999,37.26,37.370000000000005,8170687.79,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 05:00:00,4492977.0,82465504.0,0.0,23292.67,23214.64,0.0,68.2,66.99000000000001,23.68,68.38,36.16,37.26,37.2,8170834.51,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 05:30:00,4493009.0,82465904.0,2574.85,23292.67,23215.010000000002,0.0,64.17999999999999,68.685,23.59,68.245,60.16,65.765,39.385000000000005,8170834.51,83.75,665.0844444444444,3.871457451832839,0.0,22.20000000015716,0.0,22.20000000015716
2023-05-02 06:00:00,4493109.0,82467200.0,1746.1599999999999,23292.67,23215.505,0.0,56.785,79.4,23.54,76.37,62.45,76.09,47.96,8170834.51,54.345,2078.3888888888887,0.8401503535669624,0.0,29.699999999938882,0.0,29.699999999938882
2023-05-02 06:30:00,4493138.0,82467600.0,29.595,23292.67,23215.63,0.0,70.125,80.525,23.49,74.13,53.59,53.730000000000004,54.85,8170834.51,23.16,602.7327777777778,0.04910128001970282,0.0,7.5,0.0,7.5
2023-05-02 07:00:00,4493138.0,82467600.0,0.0,23292.67,23215.63,0.0,74.625,80.15,23.4,75.81,56.73,57.66,57.875,8170834.51,28.509999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 07:30:00,4493138.0,82467600.0,59.19,23292.67,23215.63,0.0,76.07,79.96,23.3,76.65,53.59,55.2,55.015,8170907.865,38.305,0.0,59190.0,0.0,0.0,0.0,0.0
2023-05-02 08:00:00,4493138.0,82467600.0,0.0,23292.67,23215.63,0.0,76.71,79.58,23.21,76.93,54.73,55.69,55.855000000000004,8170981.22,58.8,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 08:30:00,4493138.0,82467600.0,1006.265,23292.67,23215.755,0.0,73.5,78.455,23.11,76.93,63.589999999999996,66.505,53.17,8170981.22,66.82,0.0,1006265.0,0.0,7.5,0.0,7.5
2023-05-02 09:00:00,4493197.0,82468304.0,651.11,23292.67,23216.12,0.0,64.66,78.83,23.11,76.65,65.02,66.75,54.345,8170981.22,38.31,1226.2494444444444,0.5309763620880781,0.0,21.899999999877764,0.0,21.899999999877764
2023-05-02 09:30:00,4493200.0,82468496.0,0.0,23292.67,23216.12,0.0,73.335,79.77,23.11,74.97,57.015,57.905,58.045,8170981.22,35.635000000000005,62.35166666666667,0.0,0.0,0.0,0.0,0.0
2023-05-02 10:00:00,4493200.0,82468496.0,0.0,23292.67,23216.12,0.0,75.91,79.58,23.11,76.09,55.305,56.43,56.19,8170981.22,36.525000000000006,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 10:30:00,4493200.0,82468496.0,29.595,23292.67,23216.12,0.0,76.875,79.58,23.11,76.65,53.875,54.705,55.519999999999996,8171054.58,50.78,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-02 11:00:00,4493200.0,82468496.0,0.0,23292.67,23216.12,0.0,77.36000000000001,79.21,23.11,76.79,53.59,54.955,54.005,8171127.94,60.58500000000001,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 11:30:00,4493200.0,82468496.0,0.0,23292.67,23216.12,0.0,77.84,78.83,23.16,76.79,51.59,52.745000000000005,53.0,8171127.94,72.165,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 12:00:00,4493200.0,82468496.0,0.0,23292.67,23216.12,0.0,78.0,78.645,23.255000000000003,76.79,50.445,52.004999999999995,51.825,8171127.94,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 12:30:00,4493200.0,82468496.0,0.0,23292.67,23216.12,0.0,77.84,78.27,23.35,76.65,49.3,50.775000000000006,50.480000000000004,8171201.300000001,84.64,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 13:00:00,4493200.0,82468600.0,0.0,23292.67,23216.12,0.0,77.68,77.89,23.445,76.51,48.44499999999999,49.55,49.635,8171274.66,89.095,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 13:30:00,4493200.0,82468600.0,1391.01,23292.67,23216.245,0.0,76.715,76.19999999999999,23.54,75.95,54.730000000000004,60.115,47.285,8171274.66,94.44,0.0,1391010.0,0.0,7.5,0.0,7.5
2023-05-02 14:00:00,4493282.0,82469696.0,1124.645,23292.67,23216.62,0.0,67.39500000000001,79.205,23.725,76.78999999999999,62.45,64.295,51.32,8171274.66,47.214999999999996,1704.2788888888888,0.6598945439256555,0.0,22.5,0.0,22.5
2023-05-02 14:30:00,4493286.0,82469800.0,0.0,23292.67,23216.62,0.0,73.665,79.58,23.82,74.41,55.59,55.69,57.03,8171274.66,27.62,83.13555555555556,0.0,0.0,0.0,0.0,0.0
2023-05-02 15:00:00,4493286.0,82469800.0,29.595,23292.67,23216.62,0.0,76.22999999999999,79.395,23.915,75.81,53.59,54.95,54.68,8171421.37,55.235,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-02 15:30:00,4493286.0,82469800.0,29.595,23292.67,23216.62,0.0,77.2,79.02,24.06,76.37,53.015,54.46,53.84,8171421.37,67.71000000000001,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-02 16:00:00,4493286.0,82469800.0,0.0,23292.67,23216.62,0.0,77.68,78.645,24.2,76.51,51.59,52.989999999999995,53.0,8171421.37,79.29,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 16:30:00,4493286.0,82469800.0,0.0,23292.67,23216.62,0.0,77.84,78.27,24.295,76.51,49.87,51.265,51.15,8171421.37,80.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 17:00:00,4493286.0,82469904.0,1243.03,23292.67,23216.745,0.0,75.43,78.455,24.384999999999998,77.49000000000001,60.73,63.555,50.65,8171568.09,83.75,0.0,1243030.0,0.0,7.5,0.0,7.5
2023-05-02 17:30:00,4493358.0,82470704.0,828.685,23292.67,23217.11,0.0,67.07,78.83,24.62,76.09,63.875,66.25999999999999,52.495,8171568.09,39.2,1496.44,0.5537705796620114,0.0,21.900000000096043,0.0,21.900000000096043
2023-05-02 18:00:00,4493363.0,82470896.0,0.0,23292.67,23217.11,0.0,74.945,80.71,24.765,75.39,55.015,55.44499999999999,55.86,8171568.09,20.49,103.91944444444445,0.0,0.0,0.0,0.0,0.0
2023-05-02 18:30:00,4493363.0,82470896.0,29.595,23292.67,23217.11,0.0,77.52000000000001,80.525,24.86,76.65,55.875,57.165,56.53,8171568.09,29.4,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-02 19:00:00,4493363.0,82470896.0,0.0,23292.67,23217.11,0.0,78.47999999999999,80.15,25.0,77.07,53.88,54.95,54.85,8171568.09,32.964999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 19:30:00,4493363.0,82470896.0,0.0,23292.67,23217.11,0.0,78.96,79.96,25.14,77.35,56.16,57.66,56.864999999999995,8171568.09,48.11,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 20:00:00,4493363.0,82470896.0,1095.05,23292.67,23217.11,0.0,76.55,79.205,25.235,78.05,64.45,66.505,52.83,8171641.449999999,55.235,0.0,1095050.0,0.0,0.0,0.0,0.0
2023-05-02 20:30:00,4493424.0,82471600.0,1272.625,23292.67,23217.485,0.0,66.91,79.96,25.375,79.45,77.31,79.53,56.7,8171714.81,49.0,1267.8172222222222,1.003791377733436,0.0,22.5,0.0,22.5
2023-05-02 21:00:00,4493464.0,82472096.0,473.53499999999997,23292.67,23217.86,0.0,72.055,84.85,25.56,79.31,59.59,71.42,59.05,8171714.81,27.615000000000002,831.3555555555556,0.5695931508996874,0.0,22.5,0.0,22.5
2023-05-02 21:30:00,4493464.0,82472200.0,59.19,23292.67,23217.86,0.0,79.76499999999999,84.85,25.66,79.73,59.305,61.59,60.394999999999996,8171714.81,34.745,0.0,59190.0,0.0,0.0,0.0,0.0
2023-05-02 22:00:00,4493464.0,82472200.0,0.0,23292.67,23217.86,0.0,81.86000000000001,84.66,25.75,81.97,55.02,55.94,55.519999999999996,8171714.81,41.870000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 22:30:00,4493464.0,82472200.0,0.0,23292.67,23217.86,0.0,82.66,84.47,25.85,82.11,55.59,56.43,56.865,8171714.81,48.105000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 23:00:00,4493464.0,82472200.0,0.0,23292.67,23217.86,0.0,82.82,84.285,25.94,82.11,54.45,55.94,55.185,8171714.81,43.655,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02 23:30:00,4493464.0,82472200.0,0.0,23292.67,23217.86,0.0,82.82,83.72,25.94,82.11,53.59,55.445,54.510000000000005,8171714.81,42.765,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 00:00:00,4493464.0,82472200.0,29.595,23292.67,23217.86,0.0,82.66,83.34,26.04,81.83,52.16,53.724999999999994,53.17,8171861.53,59.69,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-03 00:30:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,82.34,82.97,26.04,81.55,50.735,52.254999999999995,52.16,8171861.53,76.62,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 01:00:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,82.18,82.59,26.04,81.13,50.16,51.265,51.485,8171861.53,77.51,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 01:30:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,81.86,82.03,26.13,80.71,49.3,50.775000000000006,50.815,8171861.53,81.07,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 02:00:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,81.54,81.65,26.13,80.43,48.73,50.04,50.14,8172008.24,83.745,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 02:30:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,81.05,81.275,26.085,80.29,48.16,49.55,49.47,8172008.24,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 03:00:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,80.41,80.525,26.04,80.01,47.875,48.81,48.8,8172008.24,83.745,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 03:30:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,79.93,80.15,25.990000000000002,79.59,47.02,48.315,48.29,8172081.6,85.53,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 04:00:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,79.45,79.58,25.94,79.31,46.735,47.825,47.79,8172154.96,82.85499999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 04:30:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,78.8,79.21,25.85,78.89,46.16,47.335,47.115,8172154.96,84.64,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 05:00:00,4493464.0,82472304.0,0.0,23292.67,23217.86,0.0,78.32,78.83,25.8,78.61,45.584999999999994,46.6,46.61,8172154.96,83.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 05:30:00,4493497.0,82472704.0,2308.485,23292.67,23218.225,0.0,75.27000000000001,76.58,25.75,76.93,72.445,76.33500000000001,48.46,8172301.68,73.055,685.8683333333333,3.365779584838317,0.0,21.899999999877764,0.0,21.899999999877764
2023-05-03 06:00:00,4493572.0,82473696.0,591.915,23292.67,23218.6,0.0,68.195,82.405,25.8,79.45,67.305,80.025,53.0,8172301.68,19.6,1558.7916666666667,0.37972657471230936,0.0,22.5,0.0,22.5
2023-05-03 06:30:00,4493585.0,82473904.0,0.0,23292.67,23218.6,0.0,77.035,85.22,25.75,79.31,57.305,57.41,57.54,8172301.68,16.93,270.19055555555553,0.0,0.0,0.0,0.0,0.0
2023-05-03 07:00:00,4493585.0,82473904.0,0.0,23292.67,23218.6,0.0,80.25,84.85,25.75,80.57,61.015,61.84,61.57,8172301.68,19.6,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 07:30:00,4493585.0,82473904.0,0.0,23292.67,23218.6,0.0,81.05,84.66,25.66,81.41,57.875,59.870000000000005,59.05,8172301.68,24.055,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 08:00:00,4493585.0,82473904.0,59.19,23292.67,23218.6,0.0,81.7,84.47,25.66,81.69,58.45,59.625,59.725,8172301.68,38.305,0.0,59190.0,0.0,0.0,0.0,0.0
2023-05-03 08:30:00,4493585.0,82473904.0,621.515,23292.67,23218.725,0.0,79.125,82.215,25.56,80.85,67.02,68.96000000000001,57.2,8172301.68,40.985,0.0,621515.0,0.0,7.5,0.0,7.5
2023-05-03 09:00:00,4493626.0,82474400.0,325.555,23292.67,23219.09,0.0,71.25,83.345,25.66,80.71000000000001,67.875,68.715,57.370000000000005,8172301.68,30.29,852.1394444444444,0.3820438310638414,0.0,21.900000000096043,0.0,21.900000000096043
2023-05-03 09:30:00,4493631.0,82474496.0,0.0,23292.67,23219.09,0.0,77.51499999999999,83.91,25.56,78.61,58.165000000000006,58.89,59.385,8172448.39,27.615000000000002,103.91944444444445,0.0,0.0,0.0,0.0,0.0
2023-05-03 10:00:00,4493631.0,82474496.0,0.0,23292.67,23219.09,0.0,79.93,83.53,25.56,79.73,56.735,57.905,57.535,8172448.39,34.745000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 10:30:00,4493631.0,82474496.0,0.0,23292.67,23219.09,0.0,80.41,83.53,25.56,80.15,54.45,55.45,55.69,8172448.39,56.13,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 11:00:00,4493631.0,82474496.0,0.0,23292.67,23219.09,0.0,81.375,83.34,25.66,80.43,54.735,55.94,56.025000000000006,8172448.39,49.89,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 11:30:00,4493631.0,82474600.0,0.0,23292.67,23219.09,0.0,81.21,82.78,25.66,80.43,51.875,53.235,53.17,8172448.39,59.69,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 12:00:00,4493631.0,82474600.0,0.0,23292.67,23219.09,0.0,81.21,82.405,25.75,80.43,50.735,52.004999999999995,51.989999999999995,8172448.39,73.945,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 12:30:00,4493631.0,82474600.0,0.0,23292.67,23219.09,0.0,81.375,82.03,25.85,80.29,49.584999999999994,51.02,50.985,8172595.11,81.075,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 13:00:00,4493631.0,82474600.0,0.0,23292.67,23219.09,0.0,81.21,81.84,25.895000000000003,80.15,48.73,49.795,49.805,8172595.11,84.64,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 13:30:00,4493631.0,82474600.0,1361.415,23292.67,23219.215,0.0,79.925,80.145,25.990000000000002,79.45,61.019999999999996,63.31,49.135,8172595.11,83.75,0.0,1361415.0,0.0,7.5,0.0,7.5
2023-05-03 14:00:00,4493703.0,82475600.0,917.475,23292.67,23219.59,0.0,71.89,80.33500000000001,26.174999999999997,78.19,64.445,66.505,52.995000000000005,8172668.470000001,38.31,1496.44,0.6131046930684203,0.0,22.5,0.0,22.5
2023-05-03 14:30:00,4493706.0,82475696.0,0.0,23292.67,23219.59,0.0,76.075,80.9,26.27,76.23,56.16,56.425,57.870000000000005,8172741.83,23.165,62.35166666666667,0.0,0.0,0.0,0.0,0.0
2023-05-03 15:00:00,4493706.0,82475696.0,0.0,23292.67,23219.59,0.0,78.16,80.71,26.41,77.07,55.015,56.43,56.025000000000006,8172741.83,44.545,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 15:30:00,4493706.0,82475800.0,0.0,23292.67,23219.59,0.0,78.96,80.525,26.51,77.63,54.735,55.69,55.69,8172741.83,53.455,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03 16:00:00,4493706.0,82475800.0,29.595,23292.67,23219.59,0.0,79.125,80.34,26.6,77.63,53.3,54.955,54.34,8172741.83,55.235,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-03 16:30:00,4493706.0,82475800.0,29.595,23292.67,23219.59,0.0,79.29,79.77,26.7,77.91,51.59,52.989999999999995,52.665,8172741.83,67.71,0.0,29595.0,0.0,0.0,0.0,0.0
2023-05-03 17:00:00,4493706.0,82475800.0,1213.435,23292.67,23219.71,0.0,77.2,79.205,26.744999999999997,78.05,63.30500000000001,65.035,51.99,8172815.1899999995,82.85499999999999,0.0,1213435.0,0.0,7.199999999938882,0.0,7.199999999938882
2023-05-03 17:30:00,4493776.0,82476600.0,680.705,23292.67,23220.08,0.0,70.285,79.77,26.88,77.91,65.88,66.995,53.67,8172888.55,32.965,1454.8722222222223,0.46787925545860853,0.0,22.20000000015716,0.0,22.20000000015716
